date,f12,f14,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f13,f15,f16,f17,f18,f23,f152
20260131,002381,双箭股份,2,708,172,12,90391,63462076.66,287,282,4073,164,0,710,690,690,696,137,2
20260131,002382,蓝帆医疗,2,592,51,3,148682,88830033.76,340,149,-1564,80,0,608,588,589,589,77,2
20260131,002383,合众思壮,2,1114,-133,-15,214791,239041048.98,301,290,78909,67,0,1130,1096,1128,1129,487,2
20260131,002384,东山精密,2,7736,290,218,448223,3442335610.23,637,323,8687,103,0,7831,7352,7352,7518,665,2
20260131,002385,大北农,2,459,385,17,5168109,2383996615.81,882,1467,5760,225,0,476,437,439,442,230,2
20260131,002386,天原股份,2,605,-33,-2,362000,216509433.77,428,278,18636,101,0,611,585,604,607,105,2
20260131,002387,维信诺,2,869,-181,-16,196659,170808172.67,294,141,-561,80,0,884,858,878,885,302,2
20260131,002388,新亚制程,2,540,-200,-11,259166,141314607.18,363,512,122357,111,0,557,537,550,551,282,2
20260131,002389,航天彩虹,2,2341,-85,-20,268620,623575946.84,364,273,285264,81,0,2370,2284,2361,2361,289,2
20260131,002390,信邦制药,2,336,-59,-2,362077,121609444,237,188,3216,78,0,340,332,336,338,97,2
20260131,002391,长青股份,2,653,171,11,142222,91594499,296,306,6084,171,0,653,634,636,642,100,2
20260131,002392,北京利尔,2,827,-613,-54,443861,366879863,772,388,2123,181,0,873,805,873,881,171,2
20260131,002393,力生制药,2,2200,50,11,41992,92688503.6,247,168,1146,90,0,2233,2179,2179,2189,114,2
20260131,002394,联发股份,2,1440,70,10,72030,103671745,280,223,1326,61,0,1460,1420,1435,1430,108,2
20260131,002395,双象股份,2,1983,437,83,150698,295518714.88,447,562,2188,169,0,1990,1905,1910,1900,354,2
20260131,002396,星网锐捷,2,2870,-62,-18,168683,486138829.64,419,289,3661,60,0,2937,2816,2862,2888,243,2
20260131,002397,梦洁股份,2,445,91,4,267777,118539090,363,413,9772,69,0,451,435,438,441,279,2
20260131,002398,垒知集团,2,588,-151,-9,343079,200657505.58,452,603,3156,58,0,600,573,592,597,114,2
20260131,002399,海普瑞,2,1237,-72,-9,50360,62359824,225,40,2459,94,0,1252,1224,1240,1246,147,2
20260131,002400,省广集团,2,1212,-273,-34,4265725,5235891825.99,530,2471,16491,99,0,1266,1200,1201,1246,424,2
20260131,002401,中远海科,2,1629,-169,-28,52813,86560129.91,235,142,34217,93,0,1664,1625,1657,1657,370,2
20260131,002402,和而泰,2,3753,-116,-44,421042,1566843402.85,363,517,4317,99,0,3787,3649,3759,3797,660,2
20260131,002403,爱仕达,2,1211,-138,-17,43140,52094660.46,261,145,-5245,92,0,1223,1191,1213,1228,257,2
20260131,002404,嘉欣丝绸,2,721,84,6,130025,93203243.5,224,285,1990,120,0,724,708,709,715,204,2
20260131,002405,四维图新,2,1057,-177,-19,917769,967992884.78,428,390,-2653,59,0,1081,1035,1067,1076,305,2
20260131,002406,远东传动,2,811,37,3,170902,137937893,235,284,4658,76,0,816,797,808,808,148,2
20260131,002407,多氟多,2,2895,49,14,553640,1587712622.16,364,512,33114,82,0,2905,2800,2872,2881,417,2
20260131,002408,齐翔腾达,2,590,-67,-4,666612,389534466.56,673,242,-8629,56,0,605,565,594,594,147,2
20260131,002409,雅克科技,2,9629,169,160,169761,1625022329.43,554,533,4317,107,0,9780,9255,9414,9469,587,2
20260131,002410,广联达,2,1376,-464,-67,788767,1091795097.2,596,497,5479,157,0,1440,1354,1431,1443,382,2
20260131,002412,汉森制药,2,674,45,3,76931,51875025.14,209,155,3082,71,0,681,667,671,671,150,2
20260131,002413,雷科防务,2,1333,-177,-24,1564262,2104465834.6,648,1208,-14556,70,0,1397,1309,1341,1357,525,2
20260131,002414,高德红外,2,1659,-125,-21,1164625,1947381502.35,827,343,9131,118,0,1756,1617,1722,1680,1023,2
20260131,002415,海康威视,2,3133,-270,-87,716842,2264810055.38,307,79,2024,98,0,3217,3118,3198,3220,345,2
20260131,002416,爱施德,2,1280,-192,-25,268222,345243556.6,276,219,3529,102,0,1310,1274,1299,1305,272,2
20260131,002418,康盛股份,2,479,213,10,618738,295691648,320,544,29513,141,0,486,471,475,469,378,2
20260131,002419,天虹股份,2,573,-87,-5,252227,144238432.3,329,216,8032,98,0,583,564,577,578,164,2
20260131,002420,毅昌科技,2,791,-149,-12,209990,166396326.45,299,526,6408,41,0,808,784,788,803,528,2
20260131,002421,达实智能,2,285,-172,-5,517955,148539203,276,258,-1093,91,0,292,284,290,290,203,2
20260131,002422,科伦药业,2,3095,-124,-39,99305,310052134.36,377,76,3090,64,0,3199,3081,3133,3134,209,2
20260131,002423,中粮资本,2,1134,-266,-31,219677,251038293.68,283,95,1911,118,0,1167,1134,1162,1165,117,2
20260131,002424,ST百灵,2,423,0,0,143107,60436223,118,118,7804,72,0,425,420,422,423,181,2
20260131,002425,凯撒文化,2,394,-76,-3,255161,100744332.93,252,267,-2627,83,0,401,391,395,397,130,2
20260131,002426,胜利精密,2,418,-24,-1,3012167,1296550037.85,1002,885,-14593,119,0,458,416,418,419,589,2
20260131,002427,尤夫股份,2,729,-408,-31,305320,224914973.04,382,310,27777,73,0,751,722,751,760,758,2
20260131,002428,云南锗业,2,3514,-689,-260,641146,2237203579.11,745,982,94847,72,0,3678,3397,3645,3774,1577,2
20260131,002429,兆驰股份,2,969,-162,-16,2018188,1941441446.12,802,446,3289,113,0,1005,926,980,985,267,2
20260131,002430,杭氧股份,2,3116,117,36,171167,526729480.13,471,175,3019,115,0,3145,3000,3069,3080,315,2
20260131,002431,棕榈股份,2,261,-225,-6,430159,112843810.12,337,239,-686,68,0,267,258,266,267,413,2
20260131,002432,九安医疗,2,4159,-299,-128,112352,470105504.06,329,256,913,65,0,4283,4142,4250,4287,87,2
20260131,002434,万里扬,2,992,-369,-38,384035,382646722.31,544,293,2866,92,0,1033,977,1020,1030,219,2
20260131,002436,兴森科技,2,2359,4,1,755627,1768319768.5,543,500,22870,72,0,2398,2270,2332,2358,744,2
20260131,002437,誉衡药业,2,341,-201,-7,715910,245730389.22,374,341,2342,54,0,351,338,347,348,353,2
20260131,002438,江苏神通,2,1723,442,73,367465,624788373.76,588,784,2799,172,0,1738,1641,1641,1650,238,2
20260131,002439,启明星辰,2,1419,-360,-53,287728,408141394.58,217,397,-5975,173,0,1437,1405,1421,1472,154,2
20260131,002440,闰土股份,2,1259,642,76,2151100,2631513913.33,1437,2273,4716,189,0,1301,1131,1152,1183,149,2
20260131,002441,众业达,2,977,41,4,91830,88993478.92,267,230,2205,83,0,980,954,972,973,119,2
20260131,002442,龙星科技,2,657,155,10,243752,159368596.69,680,495,4066,225,0,676,632,640,647,180,2
20260131,002443,金洲管道,2,869,58,5,153913,132368645.23,382,296,3619,82,0,874,841,860,864,132,2
20260131,002444,巨星科技,2,3445,-299,-106,140530,487665500,422,123,1432,114,0,3580,3430,3551,3551,221,2
20260131,002445,中南文化,2,278,-107,-3,734998,204714208.34,285,311,6026,81,0,283,275,279,281,292,2
20260131,002446,盛路通信,2,1203,25,3,1071574,1285200401.48,508,1264,9824,84,0,1227,1166,1196,1200,433,2
20260131,002448,中原内配,2,1322,-127,-17,172491,226805341.52,388,379,1790,72,0,1345,1293,1327,1339,209,2
20260131,002449,国星光电,2,850,-105,-9,121427,103114709.33,233,196,12671,59,0,859,839,852,859,137,2
20260131,002451,摩恩电气,2,1025,69,7,172503,175670145.04,246,393,48047,56,0,1028,1003,1020,1018,583,2
20260131,002452,长高电新,2,1003,-30,-3,236658,235585328.35,378,459,2302,84,0,1013,975,999,1006,241,2
20260131,002453,华软科技,2,581,-333,-20,192289,112855379.3,316,314,-2841,99,0,599,580,595,601,515,2
20260131,002454,松芝股份,2,925,-160,-15,157220,146086409,362,251,2049,90,0,949,915,944,940,146,2
20260131,002455,百川股份,2,959,998,87,1182377,1119076263.16,654,2277,88922,201,0,959,902,926,872,327,2
20260131,002456,欧菲光,2,976,-211,-21,734982,721846935.13,321,222,-36151,69,0,1004,972,997,997,832,2
20260131,002457,青龙管业,2,1248,452,54,362307,443685774.83,611,1087,6121,143,0,1264,1191,1194,1194,168,2
20260131,002458,益生股份,2,963,-21,-2,170132,165201114.32,238,227,25140,86,0,984,961,961,965,253,2
20260131,002459,晶澳科技,2,1131,-536,-64,1011550,1156129823.67,720,306,-790,78,0,1199,1113,1186,1195,165,2
20260131,002460,赣锋锂业,2,6860,-701,-517,875287,6030364839.99,812,723,422707,111,0,7245,6646,7245,7377,346,2
20260131,002461,珠江啤酒,2,947,-386,-38,188275,179165470.95,345,85,1665,189,0,976,942,976,985,189,2
20260131,002462,嘉事堂,2,-,-,-,-,-,-,0,2539,-,0,-,-,-,1640,108,2
20260131,002463,沪电股份,2,6975,87,60,458799,3188251420.36,308,239,3512,63,0,7035,6822,6835,6915,888,2
20260131,002465,海格通信,2,1749,-11,-2,1834936,3207913835.64,383,741,-18584,58,0,1780,1713,1736,1751,361,2
20260131,002466,天齐锂业,2,5455,-773,-457,813391,4484476298.77,853,551,37325,129,0,5825,5321,5825,5912,211,2
20260131,002467,二六三,2,663,-264,-18,1262846,844688544.67,470,924,9019,57,0,692,660,682,681,467,2
20260131,002468,申通快递,2,1286,-138,-18,160177,207649995.51,391,109,1954,85,0,1329,1278,1300,1304,191,2
20260131,002469,三维化学,2,950,204,19,195921,184857302.77,354,312,3013,85,0,956,923,926,931,235,2
20260131,002470,金正大,2,195,-102,-2,1324654,257294098,508,403,-16304,104,0,200,190,196,197,312,2
20260131,002471,中超控股,2,783,-566,-47,2205321,1761970917.37,807,1643,-32175,65,0,850,783,811,830,614,2
20260131,002472,双环传动,2,4153,-29,-12,209930,869120240.68,459,278,2946,78,0,4232,4041,4155,4165,367,2
20260131,002474,榕基软件,2,877,-146,-13,264457,231783577.02,281,498,-12572,54,0,890,865,890,890,399,2
20260131,002475,立讯精密,2,5169,-39,-20,1085588,5631865240.67,285,149,2452,78,0,5250,5102,5161,5189,472,2
20260131,002476,宝莫股份,2,658,-90,-6,196891,129091032.02,437,322,7976,105,0,673,644,666,664,419,2
20260131,002478,常宝股份,2,989,71,7,455466,441907167,764,630,1703,111,0,1005,930,971,982,151,2
20260131,002479,富春环保,2,543,-18,-1,236567,127908154.95,386,274,1448,97,0,552,531,533,544,111,2
20260131,002480,新筑股份,2,607,0,0,136948,82852385,264,178,-8280,91,0,614,598,607,607,484,2
20260131,002481,双塔食品,2,521,58,3,302420,158025894.95,270,271,13995,195,0,529,515,517,518,261,2
20260131,002482,广田集团,2,170,-116,-2,551612,94658851,233,147,-5012,103,0,174,170,172,172,1329,2
20260131,002483,润邦股份,2,735,14,1,127989,93781038.86,286,145,2181,96,0,740,719,729,734,149,2
20260131,002484,江海股份,2,3068,-3,-1,264254,797464825.15,590,322,3659,78,0,3099,2918,3048,3069,425,2
20260131,002485,ST雪发,2,399,-221,-9,30819,12317422,343,57,-3562,67,0,410,396,410,408,184,2
20260131,002486,嘉麟杰,2,310,98,3,394165,121695817,293,480,3686,149,0,314,305,305,307,236,2
20260131,002487,大金重工,2,6143,-248,-156,139303,856334135.36,379,221,3312,80,0,6283,6044,6257,6299,486,2
20260131,002488,金固股份,2,1199,17,2,410852,489621626.59,359,447,21309,68,0,1212,1169,1188,1197,340,2
20260131,002489,浙江永强,2,379,0,0,363195,137344033.24,264,190,909,114,0,384,374,378,379,175,2
20260131,002490,山东墨龙,2,900,-798,-78,1203547,1155391079.81,1493,2222,99162,112,0,1036,890,945,978,1442,2
20260131,002491,通鼎互联,2,785,994,71,2122552,1535078257.32,1989,1804,-11061,163,0,785,643,679,714,389,2
20260131,002492,恒基达鑫,2,909,-44,-4,142317,128571256,361,358,5229,50,0,921,888,912,913,213,2
20260131,002493,荣盛石化,2,1475,110,16,914626,1332774099.51,699,98,12438,112,0,1508,1406,1438,1459,337,2
20260131,002494,华斯股份,2,567,328,18,160678,89513014.52,419,560,-36390,151,0,567,544,548,549,174,2
20260131,002495,佳隆股份,2,271,112,3,295789,79512521,261,422,17069,129,0,272,265,267,268,231,2
20260131,002496,*ST辉丰,2,180,56,1,543797,95468126.3,1006,489,-63060,221,0,188,170,170,179,205,2
20260131,002497,雅化集团,2,2470,-763,-204,684085,1694298291.08,785,646,6393,113,0,2617,2407,2617,2674,262,2
20260131,002498,汉缆股份,2,513,-656,-36,1934401,989617012.06,692,581,2702,53,0,535,497,530,549,198,2
20260131,002500,山西证券,2,605,-114,-7,383090,232282335.8,196,107,2226,108,0,614,602,611,612,119,2
20260131,002501,利源股份,2,234,-965,-25,2675154,647298375.01,888,754,-7046,219,0,256,233,256,259,3151,2
20260131,002506,协鑫集成,2,329,-758,-27,8642496,2965930223.49,1152,1479,-2600,97,0,366,325,343,356,1082,2
20260131,002507,涪陵榨菜,2,1326,-75,-10,184648,245334634.81,187,161,1705,99,0,1342,1317,1336,1336,177,2
20260131,002508,老板电器,2,2099,-242,-52,144701,305931662.9,260,155,1285,146,0,2151,2095,2128,2151,174,2
20260131,002510,天汽模,2,719,-204,-15,336621,243887793.62,341,335,10515,70,0,740,715,735,734,292,2
20260131,002511,中顺洁柔,2,815,-545,-47,482785,399799884.24,499,382,3416,222,0,858,815,855,862,191,2
20260131,002512,达华智能,2,583,-536,-33,734738,430537925.24,455,671,-4744,91,0,604,576,600,616,1670,2
20260131,002513,蓝丰生化,2,721,344,24,207615,147622291,473,718,-2631,95,0,723,690,695,697,6989,2
20260131,002514,宝馨科技,2,565,-174,-10,156152,88631495.06,243,282,-5603,57,0,577,563,574,575,3303,2
20260131,002515,金字火腿,2,599,-164,-10,238825,144142181.56,246,197,24705,96,0,614,599,608,609,278,2
20260131,002516,旷达科技,2,685,103,7,178416,121400230.24,251,122,5582,72,0,687,670,675,678,270,2
20260131,002517,恺英网络,2,2492,-76,-19,433416,1082814292.41,414,229,2522,102,0,2557,2453,2492,2511,521,2
20260131,002518,科士达,2,5618,64,36,101399,568318141.34,525,179,5503,91,0,5734,5441,5567,5582,703,2
20260131,002519,银河电子,2,783,-309,-25,995963,790684983.13,656,890,-16473,52,0,835,782,795,808,384,2
20260131,002520,日发精机,2,590,-67,-4,188486,110833382,269,263,-1245,63,0,597,581,589,594,1722,2
20260131,002521,齐峰新材,2,852,143,12,58558,49504204.2,286,140,3496,115,0,858,834,835,840,123,2
20260131,002522,浙江众成,2,596,171,10,410676,241954280.84,461,454,8490,79,0,603,576,581,586,234,2
20260131,002523,天桥起重,2,452,44,2,360991,163106747.42,311,256,5637,84,0,459,445,450,450,256,2
20260131,002524,光正眼科,2,453,-382,-18,458006,210320794.03,403,897,1009605,60,0,471,452,465,471,1914,2
20260131,002526,山东矿机,2,381,-231,-9,577843,221480636.06,282,326,4645,96,0,390,379,386,390,211,2
20260131,002527,新时达,2,1608,-12,-2,189840,303756639.13,354,359,183989,67,0,1630,1573,1600,1610,852,2
20260131,002528,ST英飞拓,2,237,260,6,598622,138295605.11,1039,570,-2874,1181,0,243,219,219,231,2808,2
20260131,002529,*ST海源,2,675,90,6,49125,32776488,359,189,-1457,71,0,681,657,663,669,908,2
20260131,002530,金财互联,2,1040,-317,-34,327780,343062360.17,289,472,10566,88,0,1067,1036,1062,1074,612,2
20260131,002531,天顺风能,2,787,493,37,1151625,887486979.29,947,644,15215,333,0,798,727,733,750,157,2
20260131,002532,天山铝业,2,1885,-805,-165,1201421,2244087347.95,527,293,1959,142,0,1953,1845,1920,2050,300,2
20260131,002533,金杯电工,2,1322,-112,-15,203277,266195211.28,411,319,1568,100,0,1337,1282,1332,1337,225,2
20260131,002534,西子洁能,2,1704,-280,-49,155820,266880178.98,388,189,6051,60,0,1756,1688,1743,1753,267,2
20260131,002535,林州重机,2,384,-424,-17,301758,116650763.56,349,404,3241,144,0,395,381,393,401,434,2
20260131,002536,飞龙股份,2,2920,580,160,540824,1547477420.97,1007,993,4390,133,0,2988,2710,2725,2760,485,2
20260131,002537,海联金汇,2,875,-223,-20,431512,379019603.7,291,369,3840,70,0,894,868,888,895,243,2
20260131,002538,司尔特,2,744,0,0,289384,211508757.6,444,339,3067,64,0,749,716,736,744,118,2
20260131,002539,云图控股,2,1460,-128,-19,411040,596230745.63,527,466,1960,86,0,1495,1417,1461,1479,190,2
20260131,002540,亚太科技,2,774,-203,-16,392732,301449445.75,418,450,2467,89,0,782,749,777,790,179,2
20260131,002541,鸿路钢构,2,2262,175,39,131335,297408866.08,495,265,2359,135,0,2310,2200,2217,2223,163,2
20260131,002542,中化岩土,2,341,-87,-3,268266,91622780.96,203,153,-1563,75,0,346,339,345,344,1178,2
20260131,002543,万和电气,2,1004,-59,-6,75188,75656004.03,257,114,1168,77,0,1022,996,1009,1010,148,2
20260131,002544,普天科技,2,3143,-141,-45,150781,474016193.18,386,222,91372,55,0,3223,3100,3165,3188,572,2
20260131,002545,东方铁塔,2,2783,-4,-1,217061,606647605.86,514,192,3136,65,0,2869,2726,2739,2784,367,2
20260131,002546,新联电子,2,861,23,2,558680,476841717.5,373,697,1007,50,0,868,836,857,859,192,2
20260131,002547,春兴精工,2,447,-67,-3,287426,128553878,244,260,-1891,78,0,454,443,448,450,-3319,2
20260131,002548,金新农,2,671,-317,-22,534227,361045191.7,462,664,-4423,84,0,693,661,682,693,390,2
20260131,002549,凯美特气,2,2095,-394,-86,396518,832919486.27,472,573,14491,84,0,2160,2057,2159,2181,704,2
20260131,002550,千红制药,2,795,-63,-5,156131,124508670,238,166,1991,53,0,810,791,804,800,370,2
20260131,002551,尚荣医疗,2,379,-26,-1,112004,42359470.28,184,183,-6842,59,0,382,375,379,380,124,2
20260131,002552,宝鼎科技,2,1925,-924,-196,236515,465187945.71,835,642,10811,112,0,2086,1909,2052,2121,524,2
20260131,002553,南方精工,2,2755,55,15,136049,369830082.46,449,542,1992,49,0,2783,2660,2695,2740,608,2
20260131,002554,惠博普,2,413,-614,-27,1436659,602697916.29,955,1077,39245,117,0,447,405,433,440,233,2
20260131,002555,三七互娱,2,2652,-23,-6,641285,1702134661.76,331,401,1877,92,0,2696,2608,2658,2658,436,2
20260131,002556,辉隆股份,2,658,-15,-1,354199,233168297.78,319,375,2836,158,0,670,649,651,659,174,2
20260131,002557,洽洽食品,2,2288,-197,-46,61747,142138335.2,313,122,5167,95,0,2351,2278,2335,2334,223,2
20260131,002558,巨人网络,2,4398,18,8,325942,1438689543.89,330,168,4504,70,0,4485,4340,4368,4390,561,2
20260131,002559,亚威股份,2,1056,193,20,226818,237144654.14,454,450,4265,103,0,1069,1022,1030,1036,328,2
20260131,002560,通达股份,2,975,93,9,383515,369888591.72,383,847,2913,70,0,983,946,970,966,191,2
20260131,002561,徐家汇,2,891,-144,-13,103126,92587549.03,277,249,-133702,86,0,913,888,901,904,170,2
20260131,002562,兄弟科技,2,744,1006,68,1372010,986923927.42,1139,1956,6286,401,0,744,667,670,676,231,2
20260131,002563,森马服饰,2,554,109,6,416881,229694545.58,201,189,2085,160,0,556,545,548,548,130,2
20260131,002564,天沃科技,2,750,-106,-8,137523,102871790.9,251,160,8384,74,0,758,739,753,758,3273,2
20260131,002565,顺灏股份,2,1690,120,20,1209853,2048361163.96,599,1141,19958,70,0,1737,1637,1669,1670,961,2
20260131,002566,益盛药业,2,818,86,7,57039,46379615,210,246,8415,88,0,822,805,805,811,122,2
20260131,002567,唐人神,2,446,-89,-4,669799,303991942.23,378,468,-1314,123,0,462,445,449,450,117,2
20260131,002568,百润股份,2,2040,-582,-126,174454,359055450.24,439,241,2921,126,0,2120,2025,2115,2166,450,2
20260131,002569,*ST步森,2,1453,232,33,15524,22132790.33,472,111,-27703,28,0,1456,1389,1410,1420,7253,2
20260131,002570,贝因美,2,611,-129,-8,250045,153481978.89,129,232,4656,92,0,619,611,617,619,384,2
20260131,002571,德力股份,2,1215,202,24,123659,148493746.21,563,415,-3977,89,0,1233,1166,1189,1191,488,2
20260131,002572,索菲亚,2,1486,-159,-24,126380,189239836.76,172,194,1575,75,0,1511,1485,1501,1510,199,2
20260131,002573,清新环境,2,383,-353,-14,230635,88671832.8,302,163,20820,151,0,392,380,390,397,91,2
20260131,002574,明牌珠宝,2,657,-135,-9,450681,292715732.42,375,854,-2425,87,0,660,635,647,666,116,2
20260131,002575,群兴玩具,2,720,-270,-20,864192,616148215.69,662,1476,-15589,97,0,739,690,716,740,535,2
20260131,002576,通达动力,2,1780,248,43,49876,87780234,305,308,3531,107,0,1783,1730,1740,1737,225,2
20260131,002577,雷柏科技,2,1816,-268,-50,41005,74619746.98,370,146,46666,102,0,1860,1791,1845,1866,431,2
20260131,002578,闽发铝业,2,461,-996,-51,828150,387909305.26,566,962,-39999,66,0,490,461,488,512,285,2
20260131,002579,中京电子,2,1148,-329,-39,340992,391467879.66,497,585,20595,59,0,1184,1125,1180,1187,291,2
20260131,002580,圣阳股份,2,1261,32,4,77348,97315731.14,223,171,2680,61,0,1269,1241,1253,1257,246,2
20260131,002581,ST未名,2,736,-121,-9,43162,31778565,295,108,-5292,92,0,752,730,751,745,260,2
20260131,002582,好想你,2,1280,407,50,551980,706749820.05,374,1603,-91276,82,0,1301,1255,1255,1230,184,2
20260131,002583,海能达,2,1088,-100,-11,297138,323621661.8,227,232,7974,76,0,1105,1080,1098,1099,774,2
20260131,002584,西陇科学,2,900,-260,-24,381724,347638677.45,390,815,-6389,78,0,932,896,922,924,235,2
20260131,002585,双星新材,2,702,-384,-28,701625,489254061.16,767,791,-2696,109,0,729,673,727,730,93,2
20260131,002586,ST围海,2,492,490,23,272861,131238915.17,554,251,11252,164,0,492,466,469,469,189,2
20260131,002587,奥拓电子,2,680,74,5,149781,101052431.5,281,281,20978,68,0,684,665,672,675,333,2
20260131,002588,史丹利,2,1142,242,27,205990,232930699.08,413,240,1210,123,0,1149,1103,1103,1115,180,2
20260131,002589,瑞康医药,2,334,-176,-6,622642,210164857.54,441,456,31057,51,0,347,332,343,340,94,2
20260131,002590,万安科技,2,1467,-174,-26,142622,208368530.89,435,288,3858,65,0,1500,1435,1488,1493,254,2
20260131,002591,恒大高新,2,776,444,33,257686,196851313.28,606,1153,-75872,116,0,783,738,750,743,354,2
20260131,002592,ST八菱,2,1051,48,5,101453,102710349.21,641,386,2391,88,0,1061,994,1030,1046,303,2
20260131,002593,日上集团,2,591,207,12,347369,203604569,311,622,4559,151,0,594,576,583,579,196,2
20260131,002594,比亚迪,2,9089,-154,-142,329176,3001871204.27,170,94,2664,75,0,9227,9070,9227,9231,377,2
20260131,002595,豪迈科技,2,8336,-541,-477,73193,617914355.56,654,92,2797,135,0,8846,8270,8807,8813,586,2
20260131,002596,海南瑞泽,2,443,-23,-1,495995,221714259.53,428,433,-4696,111,0,458,439,445,444,761,2
20260131,002597,金禾实业,2,2374,242,56,197712,465307582.64,358,349,2588,162,0,2389,2306,2315,2318,178,2
20260131,002598,山东章鼓,2,984,144,14,64503,63160286.02,289,229,3717,78,0,992,964,971,970,250,2
20260131,002599,盛通股份,2,800,-148,-12,161497,129746337,209,406,36847,85,0,814,797,809,812,344,2
20260131,002600,领益智造,2,1464,-168,-25,1294173,1893239236,329,180,4133,80,0,1485,1436,1479,1489,454,2
20260131,002601,龙佰集团,2,2216,-208,-47,381204,841887396.74,619,192,2367,89,0,2290,2150,2223,2263,227,2
20260131,002602,世纪华通,2,1976,477,90,2987254,5969039734.63,488,440,2507,227,0,2047,1955,1981,1886,486,2
20260131,002603,以岭药业,2,1757,-173,-31,297768,524452858.08,313,216,2201,51,0,1798,1742,1782,1788,274,2
20260131,002605,姚记科技,2,2599,-306,-82,102006,266435325,261,302,2087,76,0,2659,2589,2650,2681,295,2
20260131,002606,大连电瓷,2,1073,-83,-9,323336,343698113.63,444,768,3062,73,0,1085,1037,1071,1082,259,2
20260131,002607,中公教育,2,282,-342,-10,2741983,778843942.78,479,539,14183,109,0,293,279,290,292,2130,2
20260131,002608,江苏国信,2,772,-13,-1,187108,144149612.87,220,50,678,108,0,777,760,772,773,84,2
20260131,002609,捷顺科技,2,1024,-135,-14,140159,143208400,222,305,6902,72,0,1035,1012,1030,1038,274,2
20260131,002611,东方精工,2,1792,-22,-4,327782,586858479.9,256,327,3205,58,0,1812,1766,1783,1796,400,2
20260131,002612,朗姿股份,2,1870,-240,-46,95088,179041677.24,376,373,628,66,0,1930,1858,1911,1916,242,2
20260131,002613,北玻股份,2,392,0,0,162000,63254140,230,210,30456,53,0,395,386,391,392,198,2
20260131,002614,奥佳华,2,697,-793,-60,568761,401380057.48,661,1290,5897,201,0,733,683,726,757,101,2
20260131,002615,哈尔斯,2,853,466,38,188579,157107636.3,577,616,2979,138,0,853,806,809,815,234,2
20260131,002616,长青集团,2,580,175,10,165586,95171278.66,263,282,1853,117,0,581,566,570,570,146,2
20260131,002617,露笑科技,2,860,-216,-19,1007661,865673501.87,489,533,5039,59,0,885,842,875,879,259,2
20260131,002620,ST瑞和,2,604,-17,-1,108488,65139865.48,612,344,-3039,111,0,620,583,600,605,-10349,2
20260131,002622,皓宸医疗,2,308,132,4,188089,57487413.6,263,224,-7347,87,0,310,302,304,304,710,2
20260131,002623,亚玛顿,2,2448,-493,-127,205845,502851458.87,808,1036,-6135,61,0,2568,2360,2480,2575,172,2
20260131,002624,完美世界,2,1884,37,7,490743,915563030.89,416,268,4119,107,0,1900,1822,1879,1877,516,2
20260131,002625,光启技术,2,4747,81,38,254757,1206310383.09,263,118,12662,78,0,4800,4676,4690,4709,1072,2
20260131,002626,金达威,2,1902,-16,-3,61673,117285936.53,220,101,2411,59,0,1926,1884,1898,1905,262,2
20260131,002627,三峡旅游,2,924,429,38,423422,389411621.62,948,590,5848,135,0,960,876,900,886,216,2
20260131,002628,成都路桥,2,465,22,1,267954,124492021.23,280,355,-9310,51,0,471,458,465,464,123,2
20260131,002629,仁智股份,2,615,-738,-49,381005,238373980.39,828,900,-9292,107,0,660,605,650,664,7318,2
20260131,002630,ST华西,2,235,-208,-5,230161,54524187.02,208,223,5575,59,0,240,235,235,240,1150,2
20260131,002631,德尔未来,2,573,-17,-1,206523,117825233,470,260,-4833,134,0,584,557,568,574,209,2
20260131,002632,道明光学,2,1230,-315,-40,305858,377530286,409,526,3209,117,0,1268,1216,1250,1270,358,2
20260131,002633,申科股份,2,1622,214,34,29062,46888006.89,315,195,29694,105,0,1625,1575,1599,1588,572,2
20260131,002634,棒杰股份,2,552,222,12,276213,154875162.8,870,619,-210,111,0,588,541,567,540,-418,2
20260131,002635,安洁科技,2,1392,-169,-24,156124,216446932.35,332,395,6852,73,0,1406,1359,1396,1416,157,2
20260131,002636,金安国纪,2,2546,341,84,426504,1081746956.11,780,589,8038,63,0,2616,2424,2471,2462,532,2
20260131,002637,赞宇科技,2,1437,-151,-22,206863,298197435.22,562,467,3363,73,0,1493,1411,1459,1459,179,2
20260131,002638,勤上股份,2,306,66,2,358691,109288512,296,265,-1846,97,0,309,300,304,304,213,2
20260131,002639,雪人集团,2,1968,-238,-48,812970,1607242504.5,536,1250,29117,68,0,2050,1942,2000,2016,607,2
20260131,002640,跨境通,2,406,-25,-1,466901,188803285.6,172,302,-28197,74,0,407,400,405,407,741,2
20260131,002641,公元股份,2,450,67,3,213539,94947848.09,291,188,9163,107,0,451,438,441,447,101,2
20260131,002642,荣联科技,2,849,-151,-13,162807,139474204.5,290,246,65778,81,0,873,848,855,862,478,2
20260131,002643,万润股份,2,1709,197,33,228168,385332134.69,442,251,3871,74,0,1720,1646,1668,1676,219,2
20260131,002644,佛慈制药,2,880,92,8,56154,49327318.5,195,110,8850,50,0,886,869,872,872,247,2
20260131,002645,华宏科技,2,1557,-1000,-173,323894,507346641.92,393,579,3729,106,0,1625,1557,1616,1730,245,2
20260131,002646,天佑德酒,2,920,-622,-61,367954,342100542.7,408,773,15155,231,0,958,918,956,981,154,2
